component_id,closed_px,emitted_px,centroid_row,centroid_col,centroid_lon,centroid_lat,median_distance_to_known_m,assessment
753,2,2,601.0,1997.5,-117.6678,40.1841,850.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
754,5,4,603.4,2642.0,-116.9107,40.1838,3320.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
755,21,13,605.43,2138.9,-117.5017,40.1809,200.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
756,3,3,604.0,2385.0,-117.2126,40.1831,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
757,1,1,604.0,547.0,-119.3707,40.159,6229.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
758,44,22,610.23,282.55,-119.6807,40.1466,120.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
759,3,3,605.33,444.0,-119.4915,40.1553,1170.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
760,20,16,607.8,670.8,-119.2253,40.1585,150.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
761,28,14,609.86,1134.79,-118.6807,40.1658,170.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
762,7,7,606.86,2492.43,-117.0864,40.1807,200.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
764,2,2,607.5,2638.5,-116.9148,40.1801,3834.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
765,1,1,607.0,2731.0,-116.8062,40.1804,1627.9,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
766,41,30,614.85,2354.51,-117.2484,40.1732,141.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
767,3,3,609.0,2522.67,-117.0509,40.1788,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
768,1,1,609.0,2577.0,-116.9871,40.1788,5249.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
769,33,30,614.09,1997.03,-117.6682,40.1723,1513.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
770,4,4,611.5,2728.0,-116.8097,40.1764,1833.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
771,2,2,610.5,2791.0,-116.7357,40.1771,2793.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
772,3,2,612.0,1818.0,-117.8785,40.1727,895.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
773,2,2,611.5,1985.0,-117.6824,40.1745,716.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
774,19,18,617.37,2737.26,-116.7989,40.1711,2305.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
775,17,14,616.94,1390.12,-118.3808,40.1634,141.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
776,80,41,619.56,1096.71,-118.7252,40.1564,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
777,1,1,614.0,1441.0,-118.3212,40.1667,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
778,2,2,614.5,2038.0,-117.6201,40.1722,250.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
779,12,10,616.92,2318.17,-117.2911,40.1713,120.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
780,2,2,616.5,668.0,-119.2283,40.1506,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
781,1,1,616.0,1440.0,-118.3223,40.1649,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
782,2,2,616.5,2377.0,-117.222,40.1718,560.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
783,10,9,618.9,2635.3,-116.9186,40.1698,3773.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
785,1,1,617.0,2899.0,-116.6089,40.1709,608.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
786,2,2,618.5,1945.5,-117.7287,40.1679,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
787,1,1,618.0,1960.0,-117.7117,40.1685,900.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
788,68,52,625.79,2382.85,-117.2151,40.1634,707.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
790,2,2,619.5,535.0,-119.3843,40.1448,7114.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
791,1,1,619.0,1986.0,-117.6811,40.1678,1456.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
792,4,4,620.0,2152.75,-117.4853,40.1678,1168.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
793,1,1,619.0,2703.0,-116.8391,40.1697,141.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
794,1,1,620.0,1815.0,-117.8819,40.1655,608.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
796,6,6,624.5,1959.0,-117.7128,40.1626,1002.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
797,37,21,628.62,2039.95,-117.6177,40.1595,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
798,10,10,626.1,2399.4,-117.1956,40.1632,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
799,1,1,622.0,2632.0,-116.9225,40.167,3894.9,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
800,19,10,630.11,530.58,-119.3891,40.1351,7420.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
801,1,1,624.0,1893.0,-117.7903,40.1626,1204.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
802,6,6,625.5,2140.83,-117.4993,40.1628,1453.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
803,3,3,627.0,1905.67,-117.7754,40.16,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
804,3,3,626.33,2628.33,-116.9268,40.1631,3700.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
805,1,1,627.0,1194.0,-118.6108,40.1514,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
806,1,1,627.0,1395.0,-118.3749,40.1544,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
807,20,20,632.0,1926.05,-117.7514,40.1556,1627.9,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
808,1,1,627.0,2677.0,-116.8697,40.1625,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
809,68,63,636.32,2778.82,-116.7501,40.1539,1063.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
810,36,34,632.36,2336.92,-117.269,40.1574,360.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
811,1,1,629.0,1396.0,-118.3737,40.1526,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
812,172,123,649.37,2136.57,-117.5041,40.1413,412.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
813,3,2,630.0,2734.0,-116.8027,40.1597,1502.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
814,6,4,632.5,541.83,-119.3758,40.1332,6305.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
815,3,3,630.33,1399.0,-118.3702,40.1514,141.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
816,31,23,639.45,2645.71,-116.9064,40.1513,1581.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
817,90,65,640.22,2153.94,-117.4838,40.1496,824.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
818,130,81,653.09,1898.36,-117.7837,40.1364,200.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
819,11,6,633.82,2687.55,-116.8573,40.1563,223.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
820,1,1,634.0,607.0,-119.2994,40.1334,200.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
821,24,23,640.29,1938.67,-117.7365,40.1482,223.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
822,17,15,638.0,2795.0,-116.7311,40.1523,2137.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
823,71,61,658.65,431.41,-119.5045,40.107,141.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
824,38,15,638.82,1037.03,-118.7948,40.138,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
825,39,22,639.31,1401.13,-118.3675,40.1434,141.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
826,1,1,636.0,606.0,-119.3005,40.1316,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
827,1,1,636.0,2621.0,-116.9354,40.1544,3201.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
828,1,1,636.0,2691.0,-116.8532,40.1544,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
829,23,23,641.26,681.96,-119.2112,40.1286,500.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
830,9,6,640.89,668.89,-119.2266,40.1286,670.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
831,17,13,644.06,2045.18,-117.6115,40.1456,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
832,3,2,642.0,2383.0,-117.2149,40.1488,510.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
833,4,4,642.0,2620.0,-116.9366,40.149,2828.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
834,10,8,644.6,1049.1,-118.7805,40.133,223.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
836,1,1,644.0,1023.0,-118.8111,40.1331,282.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
837,1,1,644.0,1094.0,-118.7278,40.1344,412.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
838,12,12,646.17,1887.17,-117.7969,40.1425,1200.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
839,2,2,644.5,2612.0,-116.946,40.1468,3217.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
840,6,6,645.0,2802.5,-116.7223,40.146,1347.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
841,1,1,645.0,2594.0,-116.9671,40.1463,4579.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
842,13,8,649.77,540.62,-119.3767,40.1177,6361.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
843,1,1,646.0,686.0,-119.2064,40.1244,800.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
844,1,1,646.0,1024.0,-118.8099,40.1313,282.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
845,8,4,646.88,2782.88,-116.7454,40.1444,1791.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
846,11,8,651.09,1425.73,-118.3384,40.1331,1997.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
847,1,1,647.0,2613.0,-116.9448,40.1445,2969.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
848,1,1,648.0,1052.0,-118.777,40.13,282.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
849,25,22,654.08,2339.52,-117.2659,40.1379,211.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
850,9,8,650.33,2349.33,-117.2544,40.1413,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
851,1,1,648.0,2693.0,-116.8509,40.1435,223.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
852,2,2,648.5,2801.0,-116.7241,40.1429,970.9,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
853,8,7,652.5,1400.38,-118.3682,40.1315,632.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
854,1,1,649.0,2395.0,-117.2007,40.1426,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
855,4,4,649.5,2643.5,-116.909,40.1423,989.9,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
856,4,3,650.5,2741.0,-116.7946,40.1412,1300.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
857,2,2,650.5,2406.0,-117.1878,40.1412,935.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
858,1,1,651.0,1802.0,-117.8968,40.1375,223.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
859,31,23,658.19,2390.0,-117.2066,40.1343,200.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
860,8,8,655.5,2076.0,-117.5752,40.1355,2470.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
861,1,1,652.0,2625.0,-116.9307,40.14,1780.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
862,20,15,656.5,2877.0,-116.6349,40.1354,3710.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
863,4,4,653.5,1044.5,-118.7857,40.1249,640.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
864,2,2,653.5,2645.0,-116.9073,40.1386,611.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
865,1,1,653.0,2711.0,-116.8298,40.139,860.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
866,8,4,655.0,2013.5,-117.6485,40.1355,182.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
867,2,2,655.5,667.0,-119.2284,40.1154,918.9,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
868,1,1,655.0,1017.0,-118.8179,40.1231,1414.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
869,1,1,656.0,1039.0,-118.7921,40.1226,1220.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
870,25,17,658.68,2047.24,-117.6089,40.1324,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
871,6,3,657.17,615.17,-119.2891,40.1128,1200.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
872,1,1,657.0,683.0,-119.2096,40.1144,538.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
873,1,1,657.0,2707.0,-116.8345,40.1354,316.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
874,2,2,658.5,2407.0,-117.1866,40.134,1226.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
875,1,1,659.0,2001.0,-117.6632,40.1318,1170.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
876,1,1,659.0,2017.0,-117.6444,40.1319,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
877,3,3,660.33,1025.33,-118.808,40.1184,1513.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
879,1,1,661.0,1052.0,-118.7767,40.1183,360.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
880,27,18,668.89,1397.59,-118.3711,40.1167,1917.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
881,1,1,662.0,2163.0,-117.473,40.1301,141.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
882,4,3,663.0,2618.25,-116.9387,40.1301,1565.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
883,7,2,663.57,2794.43,-116.7319,40.1293,230.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
884,6,5,663.83,2848.33,-116.6686,40.1289,2109.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
885,2,2,663.5,2738.0,-116.7981,40.1295,2577.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
886,2,2,664.5,2238.0,-117.385,40.1281,3662.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
887,15,11,666.07,2664.67,-116.8842,40.1273,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
888,17,14,664.88,2813.35,-116.7097,40.1281,200.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
889,40,16,666.85,3276.4,-116.1663,40.1237,223.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
890,3,3,666.0,678.67,-119.2144,40.1062,721.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
891,112,84,683.53,1881.83,-117.8028,40.1088,141.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
892,12,12,669.08,2335.83,-117.2701,40.1243,392.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
893,5,4,669.0,2578.0,-116.9859,40.1247,3808.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
894,1,1,667.0,2792.0,-116.7347,40.1262,316.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
895,3,3,668.67,2697.0,-116.8463,40.1249,141.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
896,1,1,669.0,521.0,-119.3991,40.0999,8315.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
897,3,3,670.0,2388.0,-117.2089,40.1236,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
898,1,1,669.0,2405.0,-117.189,40.1246,1500.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
899,4,3,670.25,2619.25,-116.9375,40.1236,1236.9,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
900,12,7,672.25,2001.5,-117.6625,40.1199,1392.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
901,1,1,670.0,2123.0,-117.5199,40.1227,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
902,7,7,671.43,2678.43,-116.8681,40.1225,632.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
903,1,1,671.0,1123.0,-118.6932,40.1105,600.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
904,9,6,672.89,2046.11,-117.6101,40.1196,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
905,26,14,680.08,1389.73,-118.3801,40.1065,966.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
907,4,3,673.5,2600.0,-116.9601,40.1207,2773.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
908,1,1,673.0,2347.0,-117.257,40.1208,1131.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
909,54,25,684.22,2573.78,-116.9909,40.111,2720.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
911,1,1,675.0,2346.0,-117.2582,40.119,1204.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
912,1,1,676.0,1047.0,-118.7822,40.1047,1118.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
913,1,1,676.0,2252.0,-117.3685,40.1178,2800.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
914,2,2,677.5,2341.5,-117.2635,40.1168,1203.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
915,5,4,680.2,532.4,-119.3854,40.0901,7306.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
916,82,56,687.06,1033.33,-118.798,40.0945,291.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
917,1,1,680.0,1124.0,-118.6918,40.1025,989.9,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
918,83,57,692.75,435.63,-119.4984,40.0764,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
919,8,8,682.38,3262.88,-116.1823,40.1098,603.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
920,28,17,689.82,2180.96,-117.4518,40.1051,141.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
921,1,1,685.0,1824.0,-117.8706,40.107,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
922,47,37,692.09,1772.53,-117.9309,40.1002,223.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
923,3,2,688.0,3261.0,-116.1846,40.1047,1167.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
924,3,2,688.67,443.67,-119.4891,40.0802,791.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
925,2,2,688.5,1903.5,-117.7773,40.1045,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
926,10,9,691.3,2700.6,-116.8421,40.1045,1166.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
927,11,9,692.82,252.55,-119.7129,40.0715,7877.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
928,1,1,690.0,2227.0,-117.3978,40.1051,1005.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
929,132,100,699.31,2791.81,-116.7351,40.0971,223.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
930,43,29,696.0,1046.86,-118.7819,40.0867,538.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
931,11,9,693.18,2563.82,-117.0026,40.1029,2506.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
932,1,1,692.0,445.0,-119.4875,40.0773,900.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
933,14,12,693.64,1117.86,-118.6987,40.0901,1986.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
934,1,1,692.0,3145.0,-116.3207,40.102,2720.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
935,1,1,693.0,1874.0,-117.8119,40.1003,316.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
936,2,2,694.5,1847.0,-117.8435,40.0987,2437.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
937,2,2,696.5,1389.5,-118.3801,40.0917,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
938,24,18,698.21,1898.29,-117.7833,40.0958,308.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
939,2,2,696.5,2119.0,-117.5244,40.0988,830.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
941,1,1,696.0,2699.0,-116.844,40.1003,1253.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
942,29,26,702.28,2765.79,-116.7656,40.0945,714.1,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
943,2,2,697.5,1762.5,-117.9426,40.0952,710.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
944,13,11,700.69,2869.85,-116.6435,40.0956,3605.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
945,17,10,700.06,1099.18,-118.7205,40.084,282.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
946,3,3,700.0,1387.0,-118.383,40.0885,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
947,1,1,699.0,1924.0,-117.7532,40.0952,538.5,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
948,2,2,699.5,2151.0,-117.4869,40.0962,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
949,1,1,700.0,1875.0,-117.8106,40.094,400.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
950,15,9,701.67,2246.07,-117.3753,40.0947,200.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
951,2,2,702.0,1043.5,-118.7857,40.0812,350.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
952,1,1,702.0,2220.0,-117.4059,40.0943,824.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
955,1,1,703.0,2696.0,-116.8475,40.094,1341.6,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
956,1,1,704.0,1382.0,-118.3888,40.0849,424.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
957,2,2,704.5,2351.5,-117.2516,40.0925,4080.3,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
959,25,20,707.76,2778.6,-116.7506,40.0895,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
960,2,2,704.0,3274.5,-116.1689,40.0902,524.2,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
961,4,4,705.5,1378.5,-118.3928,40.0835,170.7,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
962,15,12,707.6,3268.13,-116.1764,40.087,1212.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
963,1,1,706.0,2607.0,-116.9519,40.0914,141.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
964,1,1,706.0,2746.0,-116.7888,40.0912,2529.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
965,17,16,708.29,1368.65,-118.4043,40.0808,211.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
966,11,11,710.91,2589.55,-116.9724,40.087,282.8,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
967,1,1,709.0,439.0,-119.4939,40.0618,141.4,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
968,70,39,717.0,3109.43,-116.3626,40.0797,100.0,"below 200-closed-px screen; NOT an identified fault; inspect shape, bands and 1m/field data"
